crime_id,category,month,location_type,latitude,longitude,street_name,outcome_category,outcome_date
126018689,public-order,2024-03,BTP,51.512981,-0.124166,Covent Garden (lu Station),Status update unavailable,2024-07
123152607,public-order,2024-03,Force,51.509491,-0.125924,On or near William Iv Street,Unable to prosecute suspect,2024-06
117520744,public-order,2024-03,Force,51.519045,-0.097078,On or near A1,Status update unavailable,2024-07
123309794,public-order,2024-03,Force,51.509786,-0.124658,On or near Police Station,Investigation complete; no suspect identified,2024-08
117519717,public-order,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-05
123305064,public-order,2024-03,Force,51.510167,-0.091410,On or near Cousin Lane,Action to be taken by another organisation,2024-08
123305538,public-order,2024-03,Force,51.514882,-0.117185,On or near Portsmouth Street,Investigation complete; no suspect identified,2024-03
123155087,public-order,2024-03,Force,51.509786,-0.124658,On or near Police Station,Status update unavailable,2024-07
123154129,public-order,2024-03,Force,51.509786,-0.124658,On or near Police Station,Unable to prosecute suspect,2024-08
123155178,public-order,2024-03,Force,51.509491,-0.125924,On or near William Iv Street,Unable to prosecute suspect,2024-06
123153462,public-order,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-08
123152786,public-order,2024-03,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-05
117519715,public-order,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-07
123148849,public-order,2024-03,Force,51.517114,-0.119009,On or near Gate Street,Unable to prosecute suspect,2024-06
117519712,public-order,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-05
123309928,public-order,2024-03,Force,51.519961,-0.094130,On or near Theatre/concert Hall,Action to be taken by another organisation,2024-04
123147601,public-order,2024-03,Force,51.519905,-0.102477,On or near Greenhill Rents,Unable to prosecute suspect,2024-05
123148418,public-order,2024-03,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-03
123310136,public-order,2024-03,Force,51.509786,-0.124658,On or near Police Station,Court result unavailable,2024-12
123310248,public-order,2024-03,Force,51.512189,-0.119760,On or near Theatre/concert Hall,Unable to prosecute suspect,2024-07
123150372,public-order,2024-03,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-10
126019431,public-order,2024-03,BTP,51.517640,-0.119723,Holborn (lu Station),Status update unavailable,2024-07
123150201,public-order,2024-03,Force,51.510389,-0.124157,On or near Bedford Street,Investigation complete; no suspect identified,2024-03
117520250,public-order,2024-03,Force,51.519689,-0.098017,On or near Cloth Street,Unable to prosecute suspect,2024-03
117521106,public-order,2024-03,Force,51.519026,-0.099803,On or near Cloth Fair,Investigation complete; no suspect identified,2024-09
117521104,public-order,2024-03,Force,51.518700,-0.101359,On or near Parking Area,Unable to prosecute suspect,2024-03
126018661,public-order,2024-03,BTP,51.508484,-0.125879,Colchester (station),Status update unavailable,2024-07
123151647,public-order,2024-03,Force,51.509786,-0.124658,On or near Police Station,Status update unavailable,2024-07
123195456,robbery,2024-03,Force,51.511884,-0.108027,On or near Temple Avenue,Investigation complete; no suspect identified,2024-05
123201920,robbery,2024-03,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-05
123198161,robbery,2024-03,Force,51.519379,-0.102729,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-05
117521100,robbery,2024-03,Force,51.519379,-0.102729,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-09
123198769,robbery,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-07
123198777,robbery,2024-03,Force,51.508094,-0.106685,On or near Upper Ground,Unable to prosecute suspect,2024-05
123201532,robbery,2024-03,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-04
123202242,robbery,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-04
123202904,robbery,2024-03,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-04
117520947,robbery,2024-03,Force,51.513874,-0.096501,On or near New Change,Court result unavailable,2024-10
126020717,robbery,2024-03,BTP,51.514918,-0.097483,St Paul's (lu Station),Status update unavailable,2024-07
123196100,robbery,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123197377,robbery,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-09
117520381,robbery,2024-03,Force,51.513757,-0.111567,On or near Middle Temple Lane,Investigation complete; no suspect identified,2024-09
123202058,robbery,2024-03,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-05
123197322,robbery,2024-03,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-04
123197960,robbery,2024-03,Force,51.508409,-0.123461,On or near Buckingham Street,Unable to prosecute suspect,2024-08
126018541,robbery,2024-03,BTP,51.508360,-0.124803,Charing Cross (lu Station),Status update unavailable,2024-07
117519924,robbery,2024-03,Force,51.514770,-0.101292,On or near Amen Court,Status update unavailable,2024-07
117519932,robbery,2024-03,Force,51.514427,-0.091823,On or near Ironmonger Lane,Investigation complete; no suspect identified,2024-04
123201877,robbery,2024-03,Force,51.519320,-0.103553,On or near Nightclub,Investigation complete; no suspect identified,2024-06
117519931,robbery,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
123202396,robbery,2024-03,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-06
123199836,robbery,2024-03,Force,51.510345,-0.122502,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-04
123198020,robbery,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-07
117520794,robbery,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Court result unavailable,2024-11
123199994,robbery,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-04
123195521,robbery,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-04
123195417,robbery,2024-03,Force,51.515112,-0.118069,On or near Sardinia Street,Investigation complete; no suspect identified,2024-03
126019432,robbery,2024-03,BTP,51.517640,-0.119723,Holborn (lu Station),Status update unavailable,2024-07
123197168,robbery,2024-03,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
123199261,robbery,2024-03,Force,51.515703,-0.117900,On or near Lincoln's Inn Fields,Investigation complete; no suspect identified,2024-04
123197802,robbery,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
117520783,robbery,2024-03,Force,51.510761,-0.101963,On or near Ferry Terminal,Investigation complete; no suspect identified,2024-05
123202964,robbery,2024-03,Force,51.518275,-0.106220,On or near B500,Investigation complete; no suspect identified,2024-04
117519935,robbery,2024-03,Force,51.514427,-0.091823,On or near Ironmonger Lane,Investigation complete; no suspect identified,2024-04
123198545,robbery,2024-03,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123200454,robbery,2024-03,Force,51.514176,-0.118050,On or near A4200,Investigation complete; no suspect identified,2024-04
123202556,robbery,2024-03,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-04
123200457,robbery,2024-03,Force,51.509786,-0.124658,On or near Police Station,Unable to prosecute suspect,2024-08
123201259,robbery,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Investigation complete; no suspect identified,2024-06
123201300,robbery,2024-03,Force,51.517846,-0.109164,On or near Holborn,Unable to prosecute suspect,2024-06
123195826,robbery,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123198567,robbery,2024-03,Force,51.511475,-0.120625,On or near Burleigh Street,Unable to prosecute suspect,2024-05
117521013,shoplifting,2024-03,Force,51.511896,-0.091540,On or near Cannon Street,Investigation complete; no suspect identified,2024-05
123255510,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123256999,shoplifting,2024-03,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-03
123258834,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123259041,shoplifting,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-03
123270690,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
123269151,shoplifting,2024-03,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-03
123261331,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Unable to prosecute suspect,2024-10
123266485,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
123263896,shoplifting,2024-03,Force,51.511111,-0.123710,On or near Henrietta Street,Investigation complete; no suspect identified,2024-03
123263120,shoplifting,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-03
117520074,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123262702,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123261886,shoplifting,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-03
123255926,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-03
123265419,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-04
123266414,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Unable to prosecute suspect,2024-05
123263132,shoplifting,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Unable to prosecute suspect,2024-03
117520012,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-04
123258625,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-03
123258413,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-03
123256640,shoplifting,2024-03,Force,51.509786,-0.124658,On or near Police Station,Status update unavailable,2024-07
123257411,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Court result unavailable,2024-11
123260267,shoplifting,2024-03,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-04
123267969,shoplifting,2024-03,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
123269716,shoplifting,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-06
123271193,shoplifting,2024-03,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-03
117519860,shoplifting,2024-03,Force,51.513882,-0.095924,On or near Shopping Area,Unable to prosecute suspect,2024-10
117520356,shoplifting,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Investigation complete; no suspect identified,2024-09
117520837,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123257025,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
117520578,shoplifting,2024-03,Force,51.512024,-0.094460,On or near Great Trinity Lane,Unable to prosecute suspect,2024-03
117521001,shoplifting,2024-03,Force,51.513882,-0.095924,On or near Shopping Area,Court result unavailable,2024-10
117520220,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
117521003,shoplifting,2024-03,Force,51.514427,-0.091823,On or near Ironmonger Lane,Unable to prosecute suspect,2024-05
117520291,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-09
123263294,shoplifting,2024-03,Force,51.510759,-0.123061,On or near Maiden Lane,Investigation complete; no suspect identified,2024-06
117520839,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-06
117519852,shoplifting,2024-03,Force,51.513712,-0.104276,On or near A201,Status update unavailable,2024-07
123258931,shoplifting,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Unable to prosecute suspect,2024-05
123259037,shoplifting,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Unable to prosecute suspect,2024-05
123268090,shoplifting,2024-03,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
123268831,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-05
123268782,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123271146,shoplifting,2024-03,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-03
117520890,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
117520284,shoplifting,2024-03,Force,51.517978,-0.103393,On or near Smithfield Street,Unable to prosecute suspect,2024-03
117520014,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
117520945,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Court result unavailable,2025-01
117519633,shoplifting,2024-03,Force,51.511896,-0.091540,On or near Cannon Street,Investigation complete; no suspect identified,2024-10
117520405,shoplifting,2024-03,Force,51.511896,-0.091540,On or near Cannon Street,Court result unavailable,2024-10
117520287,shoplifting,2024-03,Force,51.514770,-0.101292,On or near Amen Court,Court result unavailable,2024-10
117520230,shoplifting,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Unable to prosecute suspect,2024-04
117520137,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-10
117519710,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-08
117520171,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
117520146,shoplifting,2024-03,Force,51.513188,-0.091947,On or near Pancras Lane,Investigation complete; no suspect identified,2024-04
117520983,shoplifting,2024-03,Force,51.517916,-0.110690,On or near Further/higher Educational Building,Investigation complete; no suspect identified,2024-09
117521041,shoplifting,2024-03,Force,51.514427,-0.091823,On or near Ironmonger Lane,Investigation complete; no suspect identified,2024-10
117519919,shoplifting,2024-03,Force,51.513712,-0.104276,On or near A201,Status update unavailable,2024-07
117521039,shoplifting,2024-03,Force,51.513882,-0.095924,On or near Shopping Area,Investigation complete; no suspect identified,2024-08
123271119,shoplifting,2024-03,Force,51.518106,-0.116951,On or near Race Track,Investigation complete; no suspect identified,2024-03
123270590,shoplifting,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-03
123255002,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123271151,shoplifting,2024-03,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-03
123264379,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
123269537,shoplifting,2024-03,Force,51.511111,-0.123710,On or near Henrietta Street,Investigation complete; no suspect identified,2024-03
123271292,shoplifting,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-03
123269676,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-03
123269655,shoplifting,2024-03,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123269359,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
123263269,shoplifting,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-03
123263088,shoplifting,2024-03,Force,51.518106,-0.116951,On or near Race Track,Investigation complete; no suspect identified,2024-03
123260939,shoplifting,2024-03,Force,51.519382,-0.106823,On or near Bleeding Heart Yard,Investigation complete; no suspect identified,2024-04
123264891,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-04
123265493,shoplifting,2024-03,Force,51.511896,-0.091540,On or near Cannon Street,Investigation complete; no suspect identified,2024-04
117521208,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-07
123266238,shoplifting,2024-03,Force,51.511111,-0.123710,On or near Henrietta Street,Court result unavailable,2024-11
117519644,shoplifting,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Court result unavailable,2024-09
123267180,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-04
123263014,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
117519642,shoplifting,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Court result unavailable,2024-09
123261159,shoplifting,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Unable to prosecute suspect,2024-03
123260272,shoplifting,2024-03,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123258325,shoplifting,2024-03,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
117520691,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
123256755,shoplifting,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-03
117520704,shoplifting,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Court result unavailable,2024-10
117520748,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-05
117520746,shoplifting,2024-03,Force,51.513882,-0.095924,On or near Shopping Area,Investigation complete; no suspect identified,2024-05
123255710,shoplifting,2024-03,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-03
123255350,shoplifting,2024-03,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-03
117519858,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Court result unavailable,2025-01
117520786,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-06
117519856,shoplifting,2024-03,Force,51.514626,-0.097291,On or near Supermarket,Status update unavailable,2024-07
117520732,shoplifting,2024-03,Force,51.513712,-0.104276,On or near A201,Unable to prosecute suspect,2024-03
117520788,shoplifting,2024-03,Force,51.519045,-0.097078,On or near A1,Status update unavailable,2024-07
117519850,shoplifting,2024-03,Force,51.512033,-0.104980,On or near Kingscote Street,Unable to prosecute suspect,2024-03
117520834,shoplifting,2024-03,Force,51.513736,-0.095224,On or near Shopping Area,Investigation complete; no suspect identified,2024-05
123219389,theft-from-the-person,2024-03,Force,51.514472,-0.123053,On or near Arne Street,Investigation complete; no suspect identified,2024-03
123218831,theft-from-the-person,2024-03,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-04
123220220,theft-from-the-person,2024-03,Force,51.510389,-0.124157,On or near Bedford Street,Investigation complete; no suspect identified,2024-04
117519941,theft-from-the-person,2024-03,Force,51.518948,-0.090553,On or near Moor Lane,Investigation complete; no suspect identified,2024-09
126019434,theft-from-the-person,2024-03,BTP,51.517640,-0.119723,Holborn (lu Station),Status update unavailable,2024-07
126019433,theft-from-the-person,2024-03,BTP,51.517640,-0.119723,Holborn (lu Station),Status update unavailable,2024-07
126018691,theft-from-the-person,2024-03,BTP,51.512981,-0.124166,Covent Garden (lu Station),Status update unavailable,2024-07
126018690,theft-from-the-person,2024-03,BTP,51.512981,-0.124166,Covent Garden (lu Station),Status update unavailable,2024-07
126018663,theft-from-the-person,2024-03,BTP,51.508484,-0.125879,Colchester (station),Status update unavailable,2024-07
126018543,theft-from-the-person,2024-03,BTP,51.508360,-0.124803,Charing Cross (lu Station),Status update unavailable,2024-07
126018542,theft-from-the-person,2024-03,BTP,51.508360,-0.124803,Charing Cross (lu Station),Status update unavailable,2024-07
126019905,theft-from-the-person,2024-03,BTP,51.512177,-0.093935,Mansion House (lu Station),Status update unavailable,2024-07
126018531,theft-from-the-person,2024-03,BTP,51.518495,-0.111596,Chancery Lane (lu Station),Status update unavailable,2024-07
126020718,theft-from-the-person,2024-03,BTP,51.514918,-0.097483,St Paul's (lu Station),Status update unavailable,2024-07
117520894,theft-from-the-person,2024-03,Force,51.518145,-0.091495,On or near Fore Street,Investigation complete; no suspect identified,2024-08
123225545,theft-from-the-person,2024-03,Force,51.513757,-0.111567,On or near Middle Temple Lane,Investigation complete; no suspect identified,2024-03
123214552,theft-from-the-person,2024-03,Force,51.512059,-0.118929,On or near A301,Investigation complete; no suspect identified,2024-03
123210965,theft-from-the-person,2024-03,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-05
123211572,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123212312,theft-from-the-person,2024-03,Force,51.510389,-0.124157,On or near Bedford Street,Unable to prosecute suspect,2024-05
123212500,theft-from-the-person,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-05
123212674,theft-from-the-person,2024-03,Force,51.512770,-0.118367,On or near Kingsway Tunnel,Investigation complete; no suspect identified,2024-05
123213001,theft-from-the-person,2024-03,Force,51.507415,-0.105835,On or near Supermarket,Investigation complete; no suspect identified,2024-06
123205361,theft-from-the-person,2024-03,Force,51.512133,-0.117918,On or near Montreal Place,Investigation complete; no suspect identified,2024-04
123206279,theft-from-the-person,2024-03,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123206621,theft-from-the-person,2024-03,Force,51.519080,-0.103679,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-05
123207842,theft-from-the-person,2024-03,Force,51.509786,-0.124658,On or near Police Station,Investigation complete; no suspect identified,2024-05
123208450,theft-from-the-person,2024-03,Force,51.512717,-0.102847,On or near Playhouse Yard,Investigation complete; no suspect identified,2024-05
123209922,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123210274,theft-from-the-person,2024-03,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-03
123215884,theft-from-the-person,2024-03,Force,51.513724,-0.111756,On or near Fleet Street,Investigation complete; no suspect identified,2024-05
123216094,theft-from-the-person,2024-03,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-05
123217888,theft-from-the-person,2024-03,Force,51.519400,-0.107917,On or near Greville Street,Investigation complete; no suspect identified,2024-03
123213648,theft-from-the-person,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-05
123218575,theft-from-the-person,2024-03,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-05
123219946,theft-from-the-person,2024-03,Force,51.512408,-0.119910,On or near Catherine Street,Investigation complete; no suspect identified,2024-03
123220002,theft-from-the-person,2024-03,Force,51.517436,-0.119976,On or near Holborn,Investigation complete; no suspect identified,2024-09
123220111,theft-from-the-person,2024-03,Force,51.512770,-0.118367,On or near Kingsway Tunnel,Unable to prosecute suspect,2024-05
123220883,theft-from-the-person,2024-03,Force,51.518231,-0.112953,On or near Southampton Buildings,Unable to prosecute suspect,2024-05
123221089,theft-from-the-person,2024-03,Force,51.507415,-0.105835,On or near Supermarket,Investigation complete; no suspect identified,2024-05
123221100,theft-from-the-person,2024-03,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-05
123221558,theft-from-the-person,2024-03,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-04
123222813,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123223309,theft-from-the-person,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-06
123223388,theft-from-the-person,2024-03,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
123223608,theft-from-the-person,2024-03,Force,51.507477,-0.109679,On or near Upper Ground,Investigation complete; no suspect identified,2024-06
123224557,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-04
123225936,theft-from-the-person,2024-03,Force,51.510759,-0.123061,On or near Maiden Lane,Investigation complete; no suspect identified,2024-03
123226209,theft-from-the-person,2024-03,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
123227524,theft-from-the-person,2024-03,Force,51.513046,-0.122679,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-05
123227653,theft-from-the-person,2024-03,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-04
123230706,theft-from-the-person,2024-03,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-05
123231084,theft-from-the-person,2024-03,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-03
123232580,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123232652,theft-from-the-person,2024-03,Force,51.515984,-0.118595,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-05
123232659,theft-from-the-person,2024-03,Force,51.511929,-0.113646,On or near Tweezer's Alley,Investigation complete; no suspect identified,2024-05
123205873,theft-from-the-person,2024-03,Force,51.512590,-0.112811,On or near Essex Street,Investigation complete; no suspect identified,2024-07
123210513,theft-from-the-person,2024-03,Force,51.512117,-0.123121,On or near Shopping Area,Status update unavailable,2024-07
123222128,theft-from-the-person,2024-03,Force,51.514882,-0.117185,On or near Portsmouth Street,Investigation complete; no suspect identified,2024-06
123227441,theft-from-the-person,2024-03,Force,51.512980,-0.124210,On or near Covent Garden,Unable to prosecute suspect,2024-03
123228912,theft-from-the-person,2024-03,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-06
123213778,theft-from-the-person,2024-03,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-03
123214709,theft-from-the-person,2024-03,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123214546,theft-from-the-person,2024-03,Force,51.517436,-0.119976,On or near Holborn,Court result unavailable,2024-10
123209464,theft-from-the-person,2024-03,Force,51.513075,-0.118888,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-04
123205745,theft-from-the-person,2024-03,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
123217590,theft-from-the-person,2024-03,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-05
123205494,theft-from-the-person,2024-03,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123224197,theft-from-the-person,2024-03,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-04
123204766,theft-from-the-person,2024-03,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123215514,theft-from-the-person,2024-03,Force,51.510345,-0.122502,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-04
123223477,theft-from-the-person,2024-03,Force,51.511103,-0.113723,On or near Temple,Investigation complete; no suspect identified,2024-07
